batch,op_id,status,ttc_s,difficulty
4213,op-750d15f9c27d,CONFIRMED,6.936,00
4214,op-6303f9ea3f1a,CONFIRMED,6.931,00
4215,op-a0a56ed3f222,CONFIRMED,6.93,00
4216,op-fabe3cf616bf,CONFIRMED,6.928,00
4217,op-bb1e8e955b4a,CONFIRMED,6.921,00
4218,op-b4abaaa7c80e,CONFIRMED,6.934,00
4219,op-cc790ef93764,CONFIRMED,6.93,00
4220,op-920bb88f83c0,CONFIRMED,6.905,00
4221,op-15efd05a2b34,CONFIRMED,6.912,00
4222,op-68305b24e601,CONFIRMED,6.908,00
4223,op-cb68c8656153,CONFIRMED,6.892,00
4224,op-4e8a0fcd665c,CONFIRMED,6.888,00
4225,op-4d02ac7c9937,CONFIRMED,6.873,00
4226,op-fc48c2b51b63,CONFIRMED,6.878,00
4227,op-48af603873cc,CONFIRMED,6.874,00
4228,op-423ba4e7e0d9,CONFIRMED,6.871,00
4229,op-c57747b97f5e,CONFIRMED,6.853,00
4230,op-1546a231ad1f,CONFIRMED,6.843,00
4231,op-6b061396b044,CONFIRMED,6.845,00
4232,op-e98491ed8570,CONFIRMED,6.844,00
4233,op-9ed18338c747,CONFIRMED,6.849,00
4234,op-3aef34124098,CONFIRMED,6.854,00
4235,op-49846ceb5dce,CONFIRMED,6.872,00
4236,op-a058e5818412,CONFIRMED,6.876,00
4237,op-e0b6a801a064,CONFIRMED,6.882,00
4238,op-e268173c9970,CONFIRMED,6.855,00
4239,op-ebb124d572a2,CONFIRMED,6.853,00
4240,op-a8bd708b74d0,CONFIRMED,6.852,00
4241,op-6d560b0482c3,CONFIRMED,6.856,00
4242,op-50a462c473a6,CONFIRMED,6.813,00
4243,op-d399a7caa249,CONFIRMED,6.824,00
4244,op-3bac30e98b8f,CONFIRMED,6.827,00
4245,op-e6650e7f17ff,CONFIRMED,6.833,00
4246,op-f253c03485fe,CONFIRMED,6.838,00
4247,op-e22042c2a742,CONFIRMED,6.844,00
4248,op-1c9bc4091abf,CONFIRMED,6.832,00
4249,op-b36c8163a303,CONFIRMED,6.838,00
4250,op-a4a3b04454c7,CONFIRMED,6.831,00
4251,op-774aeb892116,CONFIRMED,6.835,00
4252,op-7c6fa5643403,CONFIRMED,6.829,00
4253,op-ce44a6ce8a6d,CONFIRMED,6.834,00
4254,op-9e2cdab61573,CONFIRMED,6.829,00
4255,op-12ec7ad046bb,CONFIRMED,6.826,00
4256,op-ac7d005b0ef2,CONFIRMED,6.82,00
4257,op-881ff622a59f,CONFIRMED,6.786,00
4258,op-2953af3bae26,CONFIRMED,6.776,00
4259,op-0392aae77658,CONFIRMED,6.766,00
4260,op-b9ebdae3f1e2,CONFIRMED,6.738,00
4261,op-89bb42a28ded,CONFIRMED,6.747,00
4262,op-eb346dc360fb,CONFIRMED,6.742,00
4263,op-fa1b63e7ef95,CONFIRMED,6.739,00
4264,op-903d70136a3e,CONFIRMED,6.75,00
4265,op-57877112880e,CONFIRMED,6.747,00
4266,op-d065389799c7,CONFIRMED,6.76,00
4267,op-5c88b10c37e2,CONFIRMED,6.765,00
4268,op-235f30efd780,CONFIRMED,6.761,00
4269,op-ee752f5232ef,CONFIRMED,6.772,00
4270,op-dc2812ef75f1,CONFIRMED,6.767,00
4271,op-298301f8666b,CONFIRMED,6.799,00
4272,op-44714eb61278,CONFIRMED,6.809,00
4273,op-a48d4d5e662e,CONFIRMED,6.789,00
4274,op-c8ccf1ac631c,CONFIRMED,6.787,00
4275,op-d6d419016e7b,CONFIRMED,6.773,00
4276,op-daa24e555eae,CONFIRMED,6.781,00
4277,op-bf941dd84da2,CONFIRMED,6.776,00
4278,op-8886b3c99b5c,CONFIRMED,6.79,00
4279,op-9489f524da75,CONFIRMED,6.789,00
4280,op-189b11c79814,CONFIRMED,6.774,00
4281,op-12cc10655a00,CONFIRMED,6.772,00
4282,op-7a8c0530b72e,CONFIRMED,6.773,00
4283,op-23e1f761fc07,CONFIRMED,6.779,00
4284,op-7f4713872435,CONFIRMED,6.775,00
4285,op-ae027d858911,CONFIRMED,6.75,00
4286,op-92a9f4e728cd,CONFIRMED,6.766,00
4287,op-d2f8848966e8,CONFIRMED,6.765,00
4288,op-4857773949a9,CONFIRMED,6.759,00
4289,op-28f242609232,CONFIRMED,6.745,00
4290,op-a706166eca21,CONFIRMED,6.722,00
4291,op-352b8967d590,CONFIRMED,6.737,00
4292,op-720d8d553201,CONFIRMED,6.73,00
4293,op-6112f9cd6b44,CONFIRMED,6.735,00
4294,op-6db7ea1aefa3,CONFIRMED,6.729,00
4295,op-ace847a6d13a,CONFIRMED,6.706,00
4296,op-f9b931a7cc11,CONFIRMED,6.679,00
4297,op-8c275e221f49,CONFIRMED,6.677,00
4298,op-18a4f9d87be2,CONFIRMED,6.661,00
4299,op-e667c065499d,CONFIRMED,6.659,00
4300,op-f88eed107ea7,CONFIRMED,6.656,00
4301,op-c74adad91bd6,CONFIRMED,6.674,00
4302,op-c917d993f972,CONFIRMED,6.67,00
4303,op-d5fdcacd127c,CONFIRMED,6.666,00
4304,op-c424c17939a5,CONFIRMED,6.654,00
4305,op-5d4247902d88,CONFIRMED,6.651,00
4306,op-78d275827684,CONFIRMED,6.666,00
4307,op-3ddc67dfffcc,CONFIRMED,6.643,00
4308,op-9d20c832b2a9,CONFIRMED,6.637,00
4309,op-cb3ba4686053,CONFIRMED,6.645,00
4310,op-c1c27a6d832c,CONFIRMED,6.644,00
4311,op-bfa8d38f8de3,CONFIRMED,6.645,00
4312,op-547276b2d785,CONFIRMED,6.636,00
4313,op-ff99dee0ddb3,CONFIRMED,6.643,00
4314,op-381e2fe92f6c,CONFIRMED,6.653,00
4315,op-9d610e9f9064,CONFIRMED,6.676,00
4316,op-f0811003ec9b,CONFIRMED,6.686,00
4317,op-ac17d2941d63,CONFIRMED,6.708,00
4318,op-346ef5830a8f,CONFIRMED,6.71,00
4319,op-fc351bd1d925,CONFIRMED,6.712,00
4320,op-931b8e005e8b,CONFIRMED,6.716,00
4321,op-908de099b305,CONFIRMED,6.716,00
4322,op-72ec55fd9780,CONFIRMED,6.694,00
4323,op-2cfef8bb604b,CONFIRMED,6.693,00
4324,op-b8cbf801f9f8,CONFIRMED,6.692,00
4325,op-430fbc00347a,CONFIRMED,6.703,00
4326,op-d9401989360b,CONFIRMED,6.693,00
4327,op-222605e8b259,CONFIRMED,6.708,00
4328,op-ed57c2a21ffa,CONFIRMED,6.708,00
4329,op-36bb36dda43f,CONFIRMED,6.704,00
4330,op-55035208911b,CONFIRMED,6.695,00
4331,op-4ff048628a30,CONFIRMED,6.712,00
4332,op-8b6e1c814ac1,CONFIRMED,6.694,00
4333,op-44c6ab09d8ed,CONFIRMED,6.693,00
4334,op-9f0f7f3cc732,CONFIRMED,6.703,00
4335,op-6b89120fb4a8,CONFIRMED,6.678,00
4336,op-cd670dc83ba5,CONFIRMED,6.693,00
4337,op-5465d5b6ce5c,CONFIRMED,6.69,00
4338,op-2d0459d6f744,CONFIRMED,6.689,00
4339,op-a8dea2e29f72,CONFIRMED,6.688,00
4340,op-8ae1aa146219,CONFIRMED,6.685,00
4341,op-d2a40921574f,CONFIRMED,6.698,00
4342,op-ed335bdc3e02,CONFIRMED,6.696,00
4343,op-d515b989753e,CONFIRMED,6.712,00
4344,op-f0412ac98ec7,CONFIRMED,6.702,00
4345,op-c493d30ee4d8,CONFIRMED,6.687,00
4346,op-2fe5ee8aa6b7,CONFIRMED,6.694,00
4347,op-9b039a8201e9,CONFIRMED,6.691,00
4348,op-6e7ae1e5164c,CONFIRMED,6.706,00
4349,op-d0c197f4104a,CONFIRMED,6.713,00
4350,op-e8c0ed2cb8dc,CONFIRMED,6.72,00
4351,op-d37feaed7c96,CONFIRMED,6.718,00
4352,op-a97b5a437496,CONFIRMED,6.72,00
4353,op-18b13e0acf04,CONFIRMED,6.727,00
4354,op-30960800083b,CONFIRMED,6.726,00
4355,op-85f51febaf91,CONFIRMED,6.723,00
4356,op-eecec12ac766,CONFIRMED,6.735,00
4357,op-263174a3d497,CONFIRMED,6.733,00
4358,op-94cda51a1667,CONFIRMED,6.729,00
4359,op-4457881ae25a,CONFIRMED,6.706,00
4360,op-8f99233b7c2f,CONFIRMED,6.703,00
4361,op-902d8b0f881c,CONFIRMED,6.701,00
4362,op-59a558969152,CONFIRMED,6.698,00
4363,op-d156c95e0baf,CONFIRMED,6.676,00
4364,op-ff2369b32f6a,CONFIRMED,6.651,00
4365,op-ed96f0bcaf3b,CONFIRMED,6.667,00
4366,op-d8d886d990c0,CONFIRMED,6.656,00
4367,op-cdaffc92d7b1,CONFIRMED,6.629,00
4368,op-92c23d137f1a,CONFIRMED,6.624,00
4369,op-419c0ee3c1b4,CONFIRMED,6.617,00
4370,op-e2cceaa0c02d,CONFIRMED,6.596,00
4371,op-a651a79fb159,CONFIRMED,6.59,00
4372,op-7acf8390ada2,CONFIRMED,6.584,00
4373,op-d5db225814c5,CONFIRMED,6.577,00
4374,op-87d3dfd0fc77,CONFIRMED,6.57,00
4375,op-4d6e1b7236c5,CONFIRMED,6.565,00
4376,op-75d9b295331d,CONFIRMED,6.559,00
4377,op-276406d355c0,CONFIRMED,6.569,00
4378,op-88d6debf4f33,CONFIRMED,6.565,00
4379,op-1addeabcf6ca,CONFIRMED,6.543,00
4380,op-f8f96d0d983f,CONFIRMED,6.557,00
4381,op-b466b6decd6f,CONFIRMED,6.554,00
4382,op-c78bd71f6107,CONFIRMED,6.551,00
4383,op-a499ae323468,CONFIRMED,6.565,00
4384,op-2943425050f7,CONFIRMED,6.57,00
4385,op-927bd02b1e93,CONFIRMED,6.557,00
4386,op-70e06c12863f,CONFIRMED,6.553,00
4387,op-4e22a510d6a0,CONFIRMED,6.549,00
4388,op-b7cc8877b5d3,CONFIRMED,6.556,00
4389,op-adc5e83591e2,CONFIRMED,6.564,00
4390,op-d5907a4d0553,CONFIRMED,6.571,00
4391,op-70af6812c332,CONFIRMED,6.578,00
4392,op-2da149e4f0a5,CONFIRMED,6.575,00
4393,op-3204b5d0f36b,CONFIRMED,6.56,00
4394,op-5d0243b61b94,CONFIRMED,6.558,00
4395,op-9e444c48f151,CONFIRMED,6.564,00
4396,op-85251625fdd9,CONFIRMED,6.561,00
4397,op-3cc44120e230,CONFIRMED,6.566,00
4398,op-1389dc777bb2,CONFIRMED,6.561,00
4399,op-930243d3b02d,CONFIRMED,6.578,00
4400,op-f42c203e3c27,CONFIRMED,6.575,00
4401,op-4507cc8d6517,CONFIRMED,6.594,00
4402,op-6b08e75b9dcc,CONFIRMED,6.591,00
4403,op-36edd412099e,CONFIRMED,6.588,00
4404,op-ab5902d6162e,CONFIRMED,6.602,00
4405,op-44cf18805b91,CONFIRMED,6.599,00
4406,op-e6d376564ca4,CONFIRMED,6.576,00
4407,op-fae09f53d012,CONFIRMED,6.591,00
4408,op-8303ace96734,CONFIRMED,6.597,00
4409,op-d36f7adb0bc2,CONFIRMED,6.604,00
4410,op-50792a1674ad,CONFIRMED,6.601,00
4411,op-2e712bf7ac28,CONFIRMED,6.617,00
4412,op-cd714c25a894,CONFIRMED,6.613,00
4413,op-5831c29e1453,CONFIRMED,6.597,00
4414,op-cf4272b7ec0d,CONFIRMED,6.579,00
4415,op-89bc64a15231,CONFIRMED,6.575,00
4416,op-f2766e9cc96a,CONFIRMED,6.574,00
4417,op-dab35ae8344f,CONFIRMED,6.568,00
4418,op-848ff89622f9,CONFIRMED,6.571,00
4419,op-8a37febb50ba,CONFIRMED,6.554,00
4420,op-e6d3b27bfeed,CONFIRMED,6.551,00
4421,op-ee396664e212,CONFIRMED,6.556,00
4422,op-7c9d296f419b,CONFIRMED,6.551,00
4423,op-cf2778d1c409,CONFIRMED,6.547,00
4424,op-3052cac247fa,CONFIRMED,6.551,00
4425,op-57f83b164c24,CONFIRMED,6.558,00
4426,op-3881256591fc,CONFIRMED,6.538,00
4427,op-67177c9c076f,CONFIRMED,6.535,00
4428,op-05bcf4f44ebf,CONFIRMED,6.551,00
4429,op-97c9eba8535b,CONFIRMED,6.55,00
4430,op-862503f9642b,CONFIRMED,6.547,00
4431,op-39594f32ab7c,CONFIRMED,6.561,00
4432,op-218f59fe4ade,CONFIRMED,6.548,00
4433,op-8f422d28e224,CONFIRMED,6.546,00
4434,op-28ffc929becd,CONFIRMED,6.544,00
4435,op-502a39626a4f,CONFIRMED,6.533,00
4436,op-12f7541916a3,CONFIRMED,6.532,00
4437,op-763af47f6291,CONFIRMED,6.53,00
4438,op-bf1728401026,CONFIRMED,6.546,00
4439,op-a8972a13bf24,CONFIRMED,6.535,00
4440,op-b09f2e34d90c,CONFIRMED,6.524,00
4441,op-a4ff5c6218bd,CONFIRMED,6.534,00
4442,op-fca315788ca9,CONFIRMED,6.544,00
4443,op-980196917412,CONFIRMED,6.551,00
4444,op-c08ef34a8591,CONFIRMED,6.538,00
4445,op-16ba04ffdf4f,CONFIRMED,6.525,00
4446,op-ed24d6bb0ac4,CONFIRMED,6.539,00
4447,op-e849f532939f,CONFIRMED,6.521,00
4448,op-854ebe477f75,CONFIRMED,6.541,00
4449,op-40653ab10a83,CONFIRMED,6.53,00
4450,op-9f00acb5f4c7,CONFIRMED,6.538,00
4451,op-46711f85151e,CONFIRMED,6.527,00
4452,op-c29364b05fca,CONFIRMED,6.53,00
4453,op-a09b67f1af9d,CONFIRMED,6.523,00
4454,op-bf9b4af4dd30,CONFIRMED,6.532,00
4455,op-62be36584881,CONFIRMED,6.531,00
4456,op-d85fb86d09bc,CONFIRMED,6.535,00
4457,op-2bfdada8eafd,CONFIRMED,6.534,00
4458,op-992e2bad670e,CONFIRMED,6.528,00
4459,op-794b17635fec,CONFIRMED,6.525,00
4460,op-dafb35464a44,CONFIRMED,6.521,00
4461,op-8cd52cf6880f,CONFIRMED,6.517,00
4462,op-f29a98f30f91,CONFIRMED,6.515,00
4463,op-ce14e9baa9ff,CONFIRMED,6.535,00
4464,op-4014abfc0ac3,CONFIRMED,6.54,00
4465,op-37abe315d973,CONFIRMED,6.537,00
4466,op-d728c6dc9ac4,CONFIRMED,6.535,00
4467,op-46a1f464b5c2,CONFIRMED,6.531,00
4468,op-5f5d0de4dbfd,CONFIRMED,6.53,00
4469,op-096cfac84f14,CONFIRMED,6.511,00
4470,op-750f247f0f2a,CONFIRMED,6.524,00
4471,op-245d6e808fea,CONFIRMED,6.532,00
4472,op-46d6fa0c362b,CONFIRMED,6.529,00
4473,op-84da79450421,CONFIRMED,6.527,00
4474,op-1a7370423251,CONFIRMED,6.528,00
4475,op-34ac895907eb,CONFIRMED,6.524,00
4476,op-7405b67e9982,CONFIRMED,6.521,00
4477,op-baa15f989452,CONFIRMED,6.522,00
4478,op-b879f33346b8,CONFIRMED,6.52,00
4479,op-1554e971800f,CONFIRMED,6.519,00
4480,op-82acd03abf60,CONFIRMED,6.504,00
4481,op-94a55a65f87d,CONFIRMED,6.503,00
4482,op-5ee81827ce9c,CONFIRMED,6.514,00
4483,op-67c51eacabc4,CONFIRMED,6.512,00
4484,op-ef88e3031eb5,CONFIRMED,6.532,00
4485,op-62fd83abe980,CONFIRMED,6.533,00
4486,op-99b620422967,CONFIRMED,6.516,00
4487,op-c8fe40a731e2,CONFIRMED,6.514,00
4488,op-8634b397f5c7,CONFIRMED,6.531,00
4489,op-572d50b8f4d0,CONFIRMED,6.529,00
4490,op-1264c2d22d11,CONFIRMED,6.53,00
4491,op-a770df293840,CONFIRMED,6.538,00
4492,op-656efeac98cc,CONFIRMED,6.526,00
4493,op-41dac972a9bc,CONFIRMED,6.506,00
4494,op-87f7899ced57,CONFIRMED,6.504,00
4495,op-19aeb1104ac7,CONFIRMED,6.484,00
4496,op-830735d99b0e,CONFIRMED,6.5,00
4497,op-62a22e4b1b9f,CONFIRMED,6.497,00
4498,op-2fef186cbcd6,CONFIRMED,6.515,00
4499,op-4df4ddbb8903,CONFIRMED,6.485,00
4500,op-bec0e2877bce,CONFIRMED,5.832,00
4501,op-6a3844b23ff0,CONFIRMED,5.81,00
4502,op-e2656aea8aa5,CONFIRMED,5.819,00
4503,op-67af90d7dc50,CONFIRMED,5.796,00
4504,op-883b15f07170,CONFIRMED,5.813,00
4505,op-91561119edf3,CONFIRMED,5.794,00
4506,op-9f986735abb9,CONFIRMED,5.784,00
4507,op-37c4d1c9e74d,CONFIRMED,5.764,00
4508,op-14b00dae8025,CONFIRMED,5.749,00
4509,op-db71f516af29,CONFIRMED,5.768,00
4510,op-1836b3d66424,CONFIRMED,5.778,00
4511,op-60a44ca03826,CONFIRMED,5.786,00
4512,op-96eb422bb4a0,CONFIRMED,5.778,00
4513,op-8d0f4b2b8221,CONFIRMED,5.778,00
4514,op-1f2e867fc589,CONFIRMED,5.758,00
4515,op-826483f169ba,CONFIRMED,5.758,00
4516,op-dab718f6f28f,CONFIRMED,5.777,00
4517,op-0fd98c8e99f1,CONFIRMED,5.773,00
4518,op-388b27c0f2ca,CONFIRMED,5.774,00
4519,op-2e200fbc220c,CONFIRMED,5.786,00
4520,op-2399ec0bc50b,CONFIRMED,5.785,00
4521,op-639922264960,CONFIRMED,5.767,00
4522,op-53d8d428ecc4,CONFIRMED,5.756,00
4523,op-4f5e30c2e1f6,CONFIRMED,5.765,00
4524,op-1a2dadb5dc73,CONFIRMED,5.777,00
4525,op-13c6c6793016,CONFIRMED,5.766,00
4526,op-7e181c3deabb,CONFIRMED,5.761,00
4527,op-f8cf6346bd24,CONFIRMED,5.751,00
4528,op-abe4a9e0ea49,CONFIRMED,5.757,00
4529,op-ee15b7602425,CONFIRMED,5.76,00
4530,op-76296ccbef22,CONFIRMED,5.746,00
4531,op-486216bfa610,CONFIRMED,5.722,00
4532,op-e9b62521f571,CONFIRMED,5.729,00
4533,op-255bdf345a8d,CONFIRMED,5.738,00
4534,op-3a5b46577e3d,CONFIRMED,5.716,00
4535,op-c535b74d11f0,CONFIRMED,5.72,00
4536,op-e5e0fc55c48a,CONFIRMED,5.724,00
4537,op-17503bacaded,CONFIRMED,5.722,00
4538,op-6cbb18afc23f,CONFIRMED,5.732,00
4539,op-ce57b7246eca,CONFIRMED,5.732,00
4540,op-15340b3b55c3,CONFIRMED,5.753,00
4541,op-9bd7ebb827f6,CONFIRMED,5.761,00
4542,op-8310ae9d0d13,CONFIRMED,5.761,00
4543,op-b712599e4b2d,CONFIRMED,5.778,00
4544,op-da3808e9d0a0,CONFIRMED,5.768,00
4545,op-59b2aa0ce8d3,CONFIRMED,5.757,00
4546,op-b8e0cd3f41eb,CONFIRMED,5.767,00
4547,op-5fd9f978a9c6,CONFIRMED,5.766,00
4548,op-70591570dd0c,CONFIRMED,5.766,00
4549,op-63fa199d93af,CONFIRMED,5.745,00
4550,op-e62774fe5e1c,CONFIRMED,5.735,00
4551,op-f6ef583be579,CONFIRMED,5.746,00
4552,op-0303d9e8118b,CONFIRMED,5.757,00
4553,op-646ef9efe05a,CONFIRMED,5.742,00
4554,op-3d2486bc830d,CONFIRMED,5.751,00
4555,op-b553676799b2,CONFIRMED,5.741,00
4556,op-c6216718f8eb,CONFIRMED,5.742,00
4557,op-d8623d29e654,CONFIRMED,5.743,00
4558,op-46558833a99e,CONFIRMED,5.763,00
4559,op-7f16f82a1881,CONFIRMED,5.773,00
4560,op-e628abe23b9e,CONFIRMED,5.789,00
4561,op-0396f2d720d4,CONFIRMED,5.81,00
4562,op-206bc8a7da9e,CONFIRMED,5.813,00
4563,op-ae4f7b1c2836,CONFIRMED,5.815,00
4564,op-47a4d66aeb51,CONFIRMED,5.829,00
4565,op-84bed0521d0f,CONFIRMED,5.831,00
4566,op-10d3b9154446,CONFIRMED,5.833,00
4567,op-0493150a013d,CONFIRMED,5.828,00
4568,op-15b562e4ca5e,CONFIRMED,5.827,00
4569,op-85ec23e9ac1d,CONFIRMED,5.812,00
4570,op-5b92d1f7867d,CONFIRMED,5.812,00
4571,op-31a59fd64bce,CONFIRMED,5.812,00
4572,op-334718c73b67,CONFIRMED,5.822,00
4573,op-01be05f50602,CONFIRMED,5.822,00
4574,op-82294f07cf63,CONFIRMED,5.818,00
4575,op-8991e066500f,CONFIRMED,5.818,00
4576,op-91189dc73ab9,CONFIRMED,5.84,00
4577,op-696c8f9ea969,CONFIRMED,5.828,00
4578,op-fb903f2b7213,CONFIRMED,5.827,00
4579,op-708289eee714,CONFIRMED,5.83,00
4580,op-f94c40da4933,CONFIRMED,5.839,00
4581,op-1e0c41e6a27c,CONFIRMED,5.839,00
4582,op-b8cf54833f64,CONFIRMED,5.843,00
4583,op-83d8260921aa,CONFIRMED,5.852,00
4584,op-19b96f934ba7,CONFIRMED,5.834,00
4585,op-8c646facefed,CONFIRMED,5.832,00
4586,op-6b582711d8f4,CONFIRMED,5.846,00
4587,op-f8beab4ca6ac,CONFIRMED,5.886,00
4588,op-29249e86bbe1,CONFIRMED,5.895,00
4589,op-57cecd448af7,CONFIRMED,5.892,00
4590,op-05649ac0c02c,CONFIRMED,5.889,00
4591,op-2e7513569fe8,CONFIRMED,5.893,00
4592,op-1c1ae1cd77b8,CONFIRMED,5.89,00
4593,op-98e3cc207730,CONFIRMED,5.902,00
4594,op-b36cc1342a8d,CONFIRMED,5.912,00
4595,op-15ce7f9f5437,CONFIRMED,5.922,00
4596,op-e27a2ed17338,CONFIRMED,5.911,00
4597,op-1c08129a169d,CONFIRMED,5.909,00
4598,op-55a0a5fb8ee6,CONFIRMED,5.925,00
4599,op-6d16bddc808c,CONFIRMED,5.929,00
4600,op-7d3f2666798f,CONFIRMED,5.924,00
4601,op-afc2bc17b941,CONFIRMED,5.915,00
4602,op-ed1a47e68f1a,CONFIRMED,5.928,00
4603,op-ec6702b8dea3,CONFIRMED,5.927,00
4604,op-861911a74850,CONFIRMED,5.906,00
4605,op-d06e94c57bef,CONFIRMED,5.917,00
4606,op-5acc94462bf9,CONFIRMED,5.918,00
4607,op-2f71e9a15e85,CONFIRMED,5.919,00
4608,op-018bf76513b7,CONFIRMED,5.92,00
4609,op-1a3375851ab2,CONFIRMED,5.904,00
4610,op-d392f8ae4460,CONFIRMED,5.895,00
4611,op-dbec2a9ec99a,CONFIRMED,5.897,00
4612,op-988f61af067f,CONFIRMED,5.878,00
4613,op-fe09c9f175a4,CONFIRMED,5.879,00
4614,op-029d52a2543b,CONFIRMED,5.86,00
4615,op-42fda4eceece,CONFIRMED,5.85,00
4616,op-b9e408db593d,CONFIRMED,5.868,00
4617,op-f0ff53bba06c,CONFIRMED,5.878,00
4618,op-680ac3da78c2,CONFIRMED,5.875,00
4619,op-dbbbe4ddadb1,CONFIRMED,5.885,00
4620,op-f7fd3cd2125a,CONFIRMED,5.867,00
4621,op-60c7f0339baf,CONFIRMED,5.875,00
4622,op-9b628e0dbd78,CONFIRMED,5.865,00
4623,op-b16aba60591a,CONFIRMED,5.865,00
4624,op-4288216a3fab,CONFIRMED,5.846,00
4625,op-71812070d395,CONFIRMED,5.843,00
4626,op-17ed3d1212c9,CONFIRMED,5.848,00
4627,op-ec34e2cbdc60,CONFIRMED,5.848,00
4628,op-a105cdb825c2,CONFIRMED,5.853,00
4629,op-6f3e8f93b822,CONFIRMED,5.825,00
4630,op-1e5994e7fb91,CONFIRMED,5.83,00
4631,op-9f84e313e8a7,CONFIRMED,5.836,00
4632,op-f042afbc85d9,CONFIRMED,5.817,00
4633,op-5789d3174968,CONFIRMED,5.826,00
4634,op-58e3488d7bc7,CONFIRMED,5.828,00
4635,op-9926fc2b6183,CONFIRMED,5.828,00
4636,op-6c67ce65454d,CONFIRMED,5.83,00
4637,op-b92329d90e0d,CONFIRMED,5.83,00
4638,op-45f73d40f1b2,CONFIRMED,5.846,00
4639,op-ceea4cc1319e,CONFIRMED,5.834,00
4640,op-9f0591232d1e,CONFIRMED,5.824,00
4641,op-dc58b00c65d4,CONFIRMED,5.835,00
4642,op-fb2bf746c116,CONFIRMED,5.827,00
4643,op-5274f2d0f42d,CONFIRMED,5.828,00
4644,op-384db7c9b0e5,CONFIRMED,5.839,00
4645,op-550a90fc1f27,CONFIRMED,5.849,00
4646,op-948437e93f5e,CONFIRMED,5.857,00
4647,op-9de74ec7e035,CONFIRMED,5.857,00
4648,op-44d8d6be6c2c,CONFIRMED,5.837,00
4649,op-172f6e1278c4,CONFIRMED,5.836,00
4650,op-9708eb9002dd,CONFIRMED,5.819,00
4651,op-063989c6dad2,CONFIRMED,5.819,00
4652,op-a1c7731af33c,CONFIRMED,5.832,00
4653,op-505a62967b92,CONFIRMED,5.841,00
4654,op-88246bbd7df2,CONFIRMED,5.857,00
4655,op-62cdb8fa6bd7,CONFIRMED,5.858,00
4656,op-bac04b9db4ec,CONFIRMED,5.878,00
4657,op-eb28eda1455b,CONFIRMED,5.887,00
4658,op-5b78a09d1e8d,CONFIRMED,5.863,00
4659,op-71813ab47537,CONFIRMED,5.864,00
4660,op-113e96379998,CONFIRMED,5.872,00
4661,op-5bb0d7f9728d,CONFIRMED,5.882,00
4662,op-922489d3316e,CONFIRMED,5.882,00
4663,op-f256215bf693,CONFIRMED,5.883,00
4664,op-b5035880106f,CONFIRMED,5.884,00
4665,op-5340a22f2f1b,CONFIRMED,5.899,00
4666,op-646536c2e60e,CONFIRMED,5.877,00
4667,op-e9aebf2e7e4a,CONFIRMED,5.877,00
4668,op-a142b5053016,CONFIRMED,5.866,00
4669,op-a9f9f2db8844,CONFIRMED,5.867,00
4670,op-acef953242d6,CONFIRMED,5.857,00
4671,op-34340455d694,CONFIRMED,5.856,00
4672,op-17c9868b5bd3,CONFIRMED,5.857,00
4673,op-c49b96f20274,CONFIRMED,5.857,00
4674,op-54f10ee7bd25,CONFIRMED,5.845,00
4675,op-a98049bd41e5,CONFIRMED,5.867,00
4676,op-52104f916cc2,CONFIRMED,5.848,00
4677,op-89d8ff494e2b,CONFIRMED,5.856,00
4678,op-4078fd18aa28,CONFIRMED,5.859,00
4679,op-d96edd8dda8d,CONFIRMED,5.846,00
4680,op-fc76577621fe,CONFIRMED,5.845,00
4681,op-15ca4279ed1d,CONFIRMED,5.828,00
4682,op-f22928204252,CONFIRMED,5.827,00
4683,op-cfa002f8045e,CONFIRMED,5.84,00
4684,op-91c5c20241fe,CONFIRMED,5.83,00
4685,op-089d377c2740,CONFIRMED,5.843,00
4686,op-ef9601c1488c,CONFIRMED,5.839,00
4687,op-b7bb6ab84058,CONFIRMED,5.839,00
4688,op-9f512c448773,CONFIRMED,5.837,00
4689,op-f1a52d58189c,CONFIRMED,5.841,00
4690,op-745494484cef,CONFIRMED,5.854,00
4691,op-f7b8a9f2f585,CONFIRMED,5.84,00
4692,op-f9e2ae45f0d6,CONFIRMED,5.877,00
4693,op-ea66a04af71a,CONFIRMED,5.888,00
4694,op-ee9c267d87e9,CONFIRMED,5.888,00
4695,op-b284f1a855fb,CONFIRMED,5.87,00
4696,op-87b101a7f9f7,CONFIRMED,5.869,00
4697,op-92b27211c63e,CONFIRMED,5.873,00
4698,op-b5fcedabc87d,CONFIRMED,5.864,00
4699,op-fa2083da4e18,CONFIRMED,5.855,00
4700,op-963e684bc6d0,CONFIRMED,5.854,00
4701,op-e12148d7b2d2,CONFIRMED,5.837,00
4702,op-11be8bd6547a,CONFIRMED,5.827,00
4703,op-16923159131d,CONFIRMED,5.817,00
4704,op-011c550f57f5,CONFIRMED,5.833,00
4705,op-9b6d31d17faa,CONFIRMED,5.825,00
4706,op-421f4b835ea3,CONFIRMED,5.821,00
4707,op-66490039d970,CONFIRMED,5.807,00
4708,op-32b39475d3dd,CONFIRMED,5.784,00
4709,op-63ae91a35675,CONFIRMED,5.796,00
4710,op-29b2f8530722,CONFIRMED,5.804,00
4711,op-01263fe39898,CONFIRMED,5.803,00
4712,op-930e836a6219,CONFIRMED,5.809,00
